"","TreeID","TreeLocationID","TreeVarietyID","TreeSourceID","RootVarietyID","TreeDeath","TreeDeathDate","TreePlantDate","TreeEndDate","Transplant","TransplantedFromID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID","TreeVarietyName","Pollinator","EventType.x","ToppedDate","EventType.y","BurrCountYear2019","EventType","BurrCountYear2020"
"572",571,744,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"F",104,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"573",572,745,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"F",105,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"574",573,746,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"F",106,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"575",574,747,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"F",107,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"576",575,748,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"F",108,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"577",576,749,1,1,1,0,NA,2013-10-17,NA,0,NA,"F",109,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"578",577,750,1,1,1,0,NA,2013-10-17,NA,0,NA,"F",110,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"579",578,751,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"F",111,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"580",579,752,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"F",112,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"581",580,753,1,1,1,0,NA,2013-10-17,NA,0,NA,"F",113,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"582",581,754,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"F",114,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"583",582,755,1,1,1,0,NA,2013-10-17,NA,0,NA,"F",115,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"584",583,756,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"F",116,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"585",584,757,1,1,1,0,NA,2013-10-17,NA,0,NA,"F",117,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"586",585,758,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"F",118,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"587",586,759,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"F",119,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"588",587,827,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",59,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"589",588,828,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"G",60,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"590",589,829,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",61,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"591",590,830,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",62,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"592",591,831,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",63,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"593",592,832,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",64,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"594",593,833,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",65,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"595",594,834,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"G",66,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"596",595,835,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",67,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"597",596,836,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",68,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"598",597,837,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",69,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"599",598,838,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",70,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"600",599,839,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",71,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"601",600,840,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",72,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"602",601,841,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",73,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"603",602,842,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",74,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"604",603,843,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",75,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"605",604,844,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"G",76,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"606",605,845,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",77,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 2",2020-09-30
"607",606,846,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",78,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"608",607,847,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",79,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"609",608,848,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",80,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"610",609,849,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",81,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"611",610,850,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",82,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"612",611,851,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",83,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"613",612,852,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",84,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"614",613,853,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",85,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"615",614,854,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",86,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"616",615,855,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",87,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"617",616,856,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",88,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"618",617,857,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",89,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"619",618,858,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",90,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"620",619,859,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",91,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"621",620,860,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",92,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"622",621,861,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",93,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"623",622,862,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",94,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"624",623,863,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",95,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"625",624,864,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",96,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"626",625,865,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",97,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"627",626,866,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",98,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"628",627,867,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",99,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"629",628,868,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",100,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"630",629,869,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"G",101,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"631",630,870,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",102,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"632",631,871,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",103,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"633",632,872,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"G",104,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"634",633,873,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",105,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"635",634,874,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"G",106,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"636",635,875,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",107,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"637",636,876,2,1,1,1,2016-09-01,2013-10-17,NA,0,NA,"G",108,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"638",637,877,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",109,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"639",638,878,2,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"G",110,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"640",639,879,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",111,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"641",640,880,2,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"G",112,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"642",641,881,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",113,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"643",642,882,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",114,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"644",643,883,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",115,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"645",644,884,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",116,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"646",645,885,2,1,1,0,NA,2013-10-17,NA,0,NA,"G",117,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"647",646,886,2,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"G",118,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"648",647,887,2,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"G",119,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"649",648,897,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"H",1,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"650",649,898,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",2,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"651",650,899,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",3,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"652",651,900,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",4,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"653",652,901,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",5,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"654",653,902,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"H",6,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"655",654,903,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",7,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"656",655,904,1,1,1,1,2018-05-12,2013-10-17,NA,0,NA,"H",8,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"657",656,905,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",9,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"658",657,906,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"H",10,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"659",658,907,1,1,1,1,2017-09-01,2013-10-17,NA,0,NA,"H",11,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"660",659,908,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",12,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"661",660,909,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"H",13,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"662",661,910,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",14,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"663",662,911,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",15,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"664",663,912,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"H",16,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"665",664,913,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",17,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"666",665,914,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"H",18,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"667",666,915,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",19,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"668",667,916,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",20,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"669",668,917,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",21,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"670",669,918,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"H",22,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"671",670,919,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",23,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"672",671,920,1,1,1,1,2019-07-01,2013-10-17,NA,0,NA,"H",24,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,NA,NA
"673",672,921,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",25,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"674",673,922,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",26,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"675",674,923,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",27,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"676",675,924,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",28,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"677",676,925,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"H",29,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"678",677,926,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",30,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"679",678,927,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"H",31,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"680",679,928,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",32,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"681",680,929,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",33,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"682",681,930,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",34,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"683",682,931,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",35,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"684",683,932,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",36,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"685",684,933,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",37,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"686",685,934,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"H",38,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"687",686,935,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",39,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 0",2020-09-30
"688",687,936,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",40,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 3",2019-09-30,"Burr 1",2020-09-30
"689",688,937,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",41,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"690",689,938,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"H",42,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"691",690,939,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",43,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"692",691,940,1,1,1,1,2015-06-01,2013-10-17,NA,0,NA,"H",44,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"693",692,941,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",45,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"694",693,942,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",46,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 2",2020-09-30
"695",694,943,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",47,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"696",695,944,1,1,1,1,2016-05-12,2013-10-17,NA,0,NA,"H",48,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"697",696,945,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",49,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"698",697,946,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",50,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"699",698,947,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",51,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"700",699,948,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",52,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"701",700,949,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",53,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"702",701,950,1,1,1,0,NA,2013-10-17,NA,0,NA,"H",54,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"703",702,951,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",55,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"704",703,952,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",56,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
"705",704,953,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",57,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"706",705,954,1,1,1,1,2014-06-01,2013-10-17,NA,0,NA,"H",58,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 1",2020-09-30
